StudyId,Title,Authors,PublicationName,AlternateName,Abstract,Url,AuthorAddress,Year,Doi,ReferenceType,Keywords,PdfRelativePath,CustomId,DateTimeCreated,SystematicSearchId,SystematicSearchName,Reconciled,InvestigatorId,InvestigatorName,ScreeningDecision,ScreeningStatus
5e529a9f-47b7-407b-baec-b90b98f26230,CVN-AD Alzheimer's mice show premature reduction in neurovascular coupling in response to spreading depression and anoxia compared to aged controls,"Turner D. A.Degan S.Hoffmann U.Galeffi F.Colton C. A ",Alzheimers Dement,Alzheimers Dement,We compared the efficacy of neurovascular coupling and substrate supply in cerebral cortex during severe metabolic challenges in transgenic Alzheimer's [CVN-AD] and control [C57Bl/6] mice to evaluate the hypothesis that metabolic insufficiency is a critical component of degeneration leading to dementia. We analyzed cerebral blood flow and metabolic responses to spreading depression (induced by K(+) applied to the cortex) and anoxia across aging in CVN-AD + C57Bl/6 genotypes. In the CVN-AD genotype progression to histological and cognitive hallmarks of dementia is a stereotyped function of age. We correlated physiology and imaging of the cortex with the blood flow responses measured with laser doppler probes. The results show that spreading depression resulted in a hyperemic blood flow response that was dramatically reduced (24% in amplitude 70% in area) in both middle-aged and aged CVN-AD mice compared to C57Bl/6 age-matched controls. However spreading depression amplitude and conduction velocity (≈6 mm/min) did not differ among groups. Anoxia (100% N(2) ) showed significantly decreased (by 62%) reactive blood flow and autoregulation in aged AD-CVN mice compared to aged control animals. Significantly reduced neurovascular coupling occurred prematurely with aging in CVN-AD mice. Abbreviated physiological hyperemia and decreased resilience to anoxia may enhance early-onset metabolic deficiency through decreased substrate supply to the brain. Metabolic deficiency may contribute significantly to the degeneration associated with dementia as a function of aging and regions of the brain involved.,NA,"Neurosurgery Box 3807 Duke University Medical Center Durham North Carolina 27710 USA.
Neurobiology Box 3209 Duke University Medical Center Durham North Carolina 27710 USA.
Biomedical Engineering Box 90281 Duke University Durham North Carolina 27708 USA.
Research and Surgery Services Durham VA Medical Center 508 Fulton Street Durham North Carolina 27705 USA.
Anesthesiology Box 3094 Duke University Medical Center Durham North Carolina 27710 USA.
Neurology Box 2900 Duke University Medical Center Durham North Carolina 27710 USA.",2021,10.1002/alz.12289,,,,pubmed-33656270,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,03cea30e-171a-4e15-b7c1-daf08ddf68d6,Ella Lambert,Excluded,Excluded
7ce79ba7-abc7-4234-b493-d8ff8d11453d,WNT Signaling Is a Key Player in Alzheimer's Disease,"Inestrosa N. C.Tapia-Rojas C.Cerpa W.Cisternas P.Zolezzi J. M ",Handb Exp Pharmacol,Handb Exp Pharmacol,The cellular processes regulated by WNT signaling have been mainly studied during embryonic development and cancer. In the last two decades the role of WNT in the adult central nervous system has been the focus of interest in our laboratory. In this chapter we will be summarized β-catenin-dependent and -independent WNT pathways then we will be revised WNT signaling function at the pre- and post-synaptic level. Concerning Alzheimer's disease (AD) initially we found that WNT/β-catenin signaling activation exerts a neuroprotective mechanism against the amyloid β (Αβ) peptide toxicity. Later we found that WNT/β-catenin participates in Tau phosphorylation and in learning and memory. In the last years we demonstrated that WNT/β-catenin signaling is instrumental in the amyloid precursor protein (APP) processing and that WNT/β-catenin dysfunction results in Aβ production and aggregation. We highlight the importance of WNT/β-catenin signaling dysfunction in the onset of AD and propose that the loss of WNT/β-catenin signaling is a triggering factor of AD. The WNT pathway is therefore positioned as a therapeutic target for AD and could be a valid concept for improving AD therapy. We think that metabolism and inflammation will be relevant when defining future research in the context of WNT signaling and the neurodegeneration associated with AD.,NA,"Centro de Envejecimiento y Regeneración (CARE UC) Departamento de Biología Celular y Molecular Facultad de Ciencias Biológicas Pontificia Universidad Católica de Chile Santiago Chile. ninestrosa@bio.puc.cl.
Centro de Excelencia en Biomedicina de Magallanes (CEBIMA) Escuela de Medicina Universidad de Magallanes Punta Arenas Chile. ninestrosa@bio.puc.cl.
Centro de Biología Celular y Biomedicina (CEBICEM) Laboratory of Neurobiology of Aging Facultad de Medicina y Ciencia Universidad de San Sebastián Sede Los Leones Santiago Chile.
Centro de Envejecimiento y Regeneración (CARE UC) Departamento de Biología Celular y Molecular Facultad de Ciencias Biológicas Pontificia Universidad Católica de Chile Santiago Chile.
Centro de Excelencia en Biomedicina de Magallanes (CEBIMA) Escuela de Medicina Universidad de Magallanes Punta Arenas Chile.
Instituto de Ciencias de la Salud Universidad de O´Higgins Rancagua Chile.",2021,10.1007/164_2021_532,,,,pubmed-34486097,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,03cea30e-171a-4e15-b7c1-daf08ddf68d6,Ella Lambert,Excluded,Excluded
e4667a8f-4396-4d5e-be03-5d6275b0746e,Subcellular localization of hippocampal ryanodine receptor 2 and its role in neuronal excitability and memory,"Hiess F ;Yao J ;Song Z ;Sun B ;Zhang Z ;Huang J ;Chen L ;Institoris A ;Estillore J.P ;Wang R ;ter Keurs H.E.D.J ;Stys P.K ;Gordon G.R ;Zamponi G.W ;Ganguly A ;Chen S.R.W ",Communications Biology,NA,"Ryanodine receptor 2 (RyR2) is abundantly expressed in the heart and brain. Mutations in RyR2 are associated with both cardiac arrhythmias and intellectual disability. While the mechanisms of RyR2-linked arrhythmias are well characterized, little is known about the mechanism underlying RyR2-associated intellectual disability. Here, we employed a mouse model expressing a green fluorescent protein (GFP)-tagged RyR2 and a specific GFP probe to determine the subcellular localization of RyR2 in hippocampus. GFP-RyR2 was predominantly detected in the soma and dendrites, but not the dendritic spines of CA1 pyramidal neurons or dentate gyrus granular neurons. GFP-RyR2 was also detected within the mossy fibers in the stratum lucidum of CA3, but not in the presynaptic terminals of CA1 neurons. An arrhythmogenic RyR2-R4496C+/− mutation downregulated the A-type K+ current and increased membrane excitability, but had little effect on the afterhyperpolarization current or presynaptic facilitation of CA1 neurons. The RyR2-R4496C+/− mutation also impaired hippocampal long-term potentiation, learning, and memory. These data reveal the precise subcellular distribution of hippocampal RyR2 and its important role in neuronal excitability, learning, and memory.",NA,Libin Cardiovascular Institute|Hotchkiss Brain Institute|University of Calgary,2022,10.1038/s42003-022-03124-2,,,,scopus-2-s2.0-85125593906,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,00374321-95a7-4a2a-a12c-af4c0f9e599b,Laurel Renton,Included,Included
bbefb613-c0b9-4731-8029-b4dfc81c4547,The differential impact of acute microglia activation on the excitability of cholinergic neurons in the mouse medial septum,"Kékesi O.Liang H.Münch G.Morley J. W.Gyengesi E.Buskila Y ",Brain Struct Funct,Brain Struct Funct,The medial septal nucleus is one of the basal forebrain nuclei that projects cholinergic input to the hippocampus and cortex. Two of the hallmarks of Alzheimer's disease (AD) are a significant loss of cholinergic transmission and neuroinflammation and it has been suggested that these two hallmarks are causally linked to the medial septum. Therefore we have investigated the age-related susceptibility of medial septal cholinergic neurons to glial activation mediated via peripheral administration of lipopolysaccharide (500 μg/kg) into ChAT(BAC)-eGFP mice at different ages (3-22 months). Our results show that during normal aging cholinergic neurons experience a bi-phasic excitability profile in which increased excitability at adulthood (ages ranging between 9 and 12 months) decreases in aged animals (> 18 months). Moreover activation of glia had a differential impact on mice from different age groups affecting K(+) conductances in young and adult animals without affecting aged mice. These findings provide a potential explanation for the increased vulnerability of cholinergic neurons to neuroinflammation with aging as reported previously thus providing a link to the impact of acute neuroinflammation in AD.,NA,"School of Medicine Western Sydney University Campbelltown NSW 2560 Australia.
Shanghai Fourth People's Hospital Tongji University ‎Shanghai China.
School of Medicine Western Sydney University Campbelltown NSW 2560 Australia. Y.buskila@westernsydney.edu.au.
Biomedical Engineering and Neuroscience Research Group The MARCS Institute Western Sydney University Penrith NSW 2751 Australia. Y.buskila@westernsydney.edu.au.",2019,10.1007/s00429-019-01905-w,,,,pubmed-31197438,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,00374321-95a7-4a2a-a12c-af4c0f9e599b,Laurel Renton,Included,Included
18b0b18f-5223-4fd9-89a8-fcb78f81a9a6,The voltage-gated potassium channel Kv1.3 is required for microglial pro-inflammatory activation in vivo,"Di Lucente J.Nguyen H. M.Wulff H.Jin L. W.Maezawa I ",Glia,Glia,Microglia show a rich repertoire of activation patterns regulated by a complex ensemble of surface ion channels receptors and transporters. We and others have investigated whether microglia vary their K(+) channel expression as a means to achieve functional diversity. However most of the prior studies were conducted using in vitro models such as BV2 cells primary microglia or brain slices in culture which may not accurately reflect microglia physiology in adult individuals. Here we employed an in vivo mouse model of selective innate immune activation by intracerebroventricular injection of lipopolysaccharides (ICV-LPS) to determine the role of the voltage-gated Kv1.3 channel in LPS-induced M1-like microglial activation. Using microglia acutely isolated from adult brains we detected Kv1.3 and Kir2.1 currents and found that ICV-LPS increased the current density and RNA expression of Kv1.3 but did not affect those of Kir2.1. Genetic knockout of Kv1.3 abolished LPS-induced microglial activation exemplified by Iba-1 immunoreactivity and expression of pro-inflammatory mediators such as IL-1β TNF-α IL-6 and iNOS. Moreover Kv1.3 knockout mitigated the LPS-induced impairment of hippocampal long-term potentiation (hLTP) suggesting that Kv1.3 activity regulates pro-inflammatory microglial neurotoxicity. Pharmacological intervention using PAP-1 a small molecule that selectively blocks homotetrameric Kv1.3 channels achieved anti-inflammatory and hLTP-recovery effects similar to Kv1.3 knockout. We conclude that Kv1.3 is required for microglial M1-like pro-inflammatory activation in vivo. A significant implication of our in vivo data is that Kv1.3 blockers could be therapeutic candidates for neurological diseases where microglia-mediated neurotoxicity is implicated in the pathogenesis.,NA,"From the Department of Pathology and Laboratory Medicine and M.I.N.D. Institute University of California Davis Medical Center Sacramento California.
Department of Pharmacology University of California Davis California.",2018,10.1002/glia.23457,,,,pubmed-30043400,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,03cea30e-171a-4e15-b7c1-daf08ddf68d6,Ella Lambert,Excluded,Excluded
e9a6e7a1-fc52-45b4-8a38-e8ecc10aba54,Rapid and reversible impairment of episodic memory by a high-fat diet in mice,"McLean F. H.Grant C.Morris A. C.Horgan G. W.Polanski A. J.Allan K.Campbell F. M.Langston R. F.Williams L. M ",Sci Rep,Sci Rep,Alzheimer's disease is a leading cause of morbidity and mortality with no cure and only limited treatment available. Obesity and type 2 diabetes are positively associated with the development of premature cognitive decline and Alzheimer's disease linking diet with these conditions. Here we demonstrate that in mice episodic memory together with spatial and contextual associative memory is compromised after only one day of high-fat diet. However object memory remains intact. This shows not only a more rapid effect than previously reported but also that more complex memories are at higher risk of being compromised by a high-fat diet. In addition we show that these memory deficits are rapidly reversed by switching mice from a high-fat diet back to a low-fat diet. These findings have important implications for the contribution of nutrition to the development of cognitive decline and Alzheimer's disease.,NA,"Division of Neuroscience University of Dundee Ninewells Hospital and Medical School Dundee DD1 9SY UK. f.mclean@dundee.ac.uk.
Rowett Institute University of Aberdeen Foresterhill Aberdeen AB25 2ZD UK. f.mclean@dundee.ac.uk.
Rowett Institute University of Aberdeen Foresterhill Aberdeen AB25 2ZD UK.
Biomathematics and Statistics Scotland Aberdeen AB25 2ZD UK.
School of Psychology University of Aberdeen Kings College Old Aberdeen AB24 3FX UK.
Division of Neuroscience University of Dundee Ninewells Hospital and Medical School Dundee DD1 9SY UK.",2018,10.1038/s41598-018-30265-4,,,,pubmed-30097632,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,00374321-95a7-4a2a-a12c-af4c0f9e599b,Laurel Renton,Excluded,Excluded
d485ae13-95eb-4416-870e-98fe51f51104,Acute restraint stress reverses impaired LTP in the hippocampal CA1 region in mouse models of Alzheimer's disease,"Wang M.Ramasamy V. S.Samidurai M.Jo J ",Sci Rep,Sci Rep,Acute stress facilitates long-term potentiation (LTP) in the mouse hippocampus by modulating glucocorticoid receptors and ion channels. Here we analysed whether this occurs in mouse models of Alzheimer's disease (AD) with impaired LTP induction. We found that a brief 30 min restraint stress protocol reversed the impaired LTP assessed with field excitatory postsynaptic potential recordings at cornu ammonis 3-1 (CA3-CA1) synapses in both Tg2576 and 5XFAD mice. This effect was accompanied by increased phosphorylation and surface expression of glutamate A1 (GluA1) -containing α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptors (AMPARs). Moreover enhanced LTP induction and GluA1 phosphorylation were sustained up to 4 h after the stress. Treatment with 200 nM dexamethasone produced similar effects in the hippocampi of these mice which supports the glucocorticoid receptor-mediated mechanism in these models. Collectively our results demonstrated an alleviation of impaired LTP and synaptic plasticity in the hippocampal CA1 region following acute stress in the AD mouse models.,NA,"NeuroMedical Convergence Lab Biomedical Research Institute Chonnam National University Hospital Jebong-ro Gwangju 501-757 Republic of Korea.
Department of Biomedical Sciences BK21 PLUS Center for Creative Biomedical Scientists at Chonnam National University Research Institute of Medical Sciences Chonnam National University Medical School Gwangju 501-757 South Korea.
NeuroMedical Convergence Lab Biomedical Research Institute Chonnam National University Hospital Jebong-ro Gwangju 501-757 Republic of Korea. Jihoon.Jo@jnu.ac.kr.
Department of Biomedical Sciences BK21 PLUS Center for Creative Biomedical Scientists at Chonnam National University Research Institute of Medical Sciences Chonnam National University Medical School Gwangju 501-757 South Korea. Jihoon.Jo@jnu.ac.kr.
Department of Neurology Chonnam National University Medical School Gwangju 501-757 Republic of Korea. Jihoon.Jo@jnu.ac.kr.",2019,10.1038/s41598-019-47452-6,,,,pubmed-31358853,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,03cea30e-171a-4e15-b7c1-daf08ddf68d6,Ella Lambert,Included,Included
d65324cd-1e48-4d04-ad17-b108c86f357c,Long-Term Culture of Organotypic Hippocampal Slice from Old 3xTg-AD Mouse: An ex vivo Model of Alzheimer's Disease,"Jang S.Kim H.Kim H. J.Lee S. K.Kim E. W.Namkoong K.Kim E ",Psychiatry Investig,Psychiatry Investig,OBJECTIVE: Conventional methods for organotypic hippocampal tissue slice culture (OHSC) have shown several disadvantages or limitations regarding age of animals used duration of culture and difficulty using neurodegenerative models. Therefore we tried to establish OHSC from old 3xTg-Alzheimer's disease (AD) mice for longer period (over 4 weeks) and to validate utility of this system as a valid platform for translational neuroscience of AD. METHODS: OHSC was performed with old 3xTg-AD mice (12-14 months) old wild type mice (12-14 months) and young 3xTg-AD mice (2-4 months) using serum-free medium for 4 weeks. Hippocampal structure was evaluated by 4' 6-diamidino-2-phenylindole (DAPI) intensity and neuronal metabolism was measured by Alamarblue assay. Pathologic characteristics of AD were also investigated; β-amyloid levels by ELISA amyloid plaque deposition by Thioflavin-S staining and glial activation by immunohistochemistry. RESULTS: Following 4-week culture in serum-free media hippocampal cells and layers were well preserved in cultured slices from old AD mice as was in those from young AD and old wild type mice. On the contrary excessive regression of total visible cells was observed in conventional serum-containing medium regardless of genotype of mice. In parallel with this well preserved structure major pathologic characteristics of AD were also well manifested in hippocampal slices from old AD mice. CONCLUSION: Our findings suggest that long-term OHSC from old 3xTg-AD mouse can serve as a promising ex vivo system for studies on pathophysiology of AD especially with the minimum number of sacrifice of experimental animals.,NA,"Department of Psychiatry Yonsei University College of Medicine Seoul Republic of Korea.
Institute of Behavioral Science in Medicine Yonsei University College of Medicine Seoul Republic of Korea.
Brain Korea 21 Plus Project for Medical Science Yonsei University College of Medicine Seoul Republic of Korea.",2018,10.30773/pi.2017.04.02,,,,pubmed-29475217,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,03cea30e-171a-4e15-b7c1-daf08ddf68d6,Ella Lambert,Excluded,Excluded
297a1578-160d-4317-8c5e-fa87fdc06826,ENAMPT actions through nucleus accumbens NAD<sup>+</sup>/SIRT1 link increased adiposity with sociability deficits programmed by peripuberty stress,"Morató L ;Astori S ;Zalachoras I ;Rodrigues J ;Ghosal S ;Huang W ;De Suduiraut I.G ;Grosse J ;Zanoletti O ;Cao L ;Auwerx J ;Sandi C ",Science Advances,NA,"Obesity is frequently associated with impairments in the social domain, and stress at puberty can lead to long-lasting changes in visceral fat deposition and in social behaviors. However, whether stress-induced changes in adipose tissue can affect fat-to-brain signaling, thereby orchestrating behavioral changes, remains unknown. We found that peripubertally stressed male-but not female-mice exhibit concomitant increased adiposity and sociability deficits. We show that reduced levels of the adipokine nicotinamide phosphoribosyltransferase (NAMPT) in fat and its extracellular form eNAMPT in blood contribute to lifelong reductions in sociability induced by peripubertal stress. By using a series of adipose tissue and brain region-specific loss- and gain-of-function approaches, we implicate impaired nicotinamide adenine dinucleotide (NAD+)/SIRT1 pathway in the nucleus accumbens. Impairments in sociability and accumbal neuronal excitability are prevented by normalization of eNAMPT levels or treatment with nicotinamide mononucleotide (NMN), a NAD+-boosting compound. We propose NAD+boosters to treat social deficits of early life stress origin.",NA,Ecole Polytechnique Fédérale de Lausanne|The Ohio State University Comprehensive Cancer Center,2022,10.1126/sciadv.abj9109,,,,scopus-2-s2.0-85125596107,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,03cea30e-171a-4e15-b7c1-daf08ddf68d6,Ella Lambert,Excluded,Excluded
3ef79ff7-1310-4e1d-915c-b2d41c3154da,Amyloid Beta-Related Alterations to Glutamate Signaling Dynamics During Alzheimer's Disease Progression,"Findley C. A.Bartke A.Hascup K. N.Hascup E. R ",ASN Neuro,ASN Neuro,Alzheimer’s disease (AD) ranks sixth on the Centers for Disease Control and Prevention Top 10 Leading Causes of Death list for 2016 and the Alzheimer’s Association attributes 60% to 80% of dementia cases as AD related. AD pathology hallmarks include accumulation of senile plaques and neurofibrillary tangles; however evidence supports that soluble amyloid beta (Aβ) rather than insoluble plaques may instigate synaptic failure. Soluble Aβ accumulation results in depression of long-term potentiation leading to cognitive deficits commonly characterized in AD. The mechanisms through which Aβ incites cognitive decline have been extensively explored with a growing body of evidence pointing to modulation of the glutamatergic system. The period of glutamatergic hypoactivation observed alongside long-term potentiation depression and cognitive deficits in later disease stages may be the consequence of a preceding period of increased glutamatergic activity. This review will explore the Aβ-related changes to the tripartite glutamate synapse resulting in altered cell signaling throughout disease progression ultimately culminating in oxidative stress synaptic dysfunction and neuronal loss.,NA,"1 Department of Neurology Center for Alzheimer's Disease and Related Disorders Neuroscience Institute Southern Illinois University School of Medicine Springfield IL USA.
2 Department of Pharmacology Southern Illinois University School of Medicine Springfield IL USA.
3 Department of Internal Medicine Southern Illinois University School of Medicine Springfield IL USA.
4 Department of Molecular Biology Microbiology & Biochemistry Southern Illinois University School of Medicine Springfield IL USA.",2019,10.1177/1759091419855541,,,,pubmed-31213067,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,03cea30e-171a-4e15-b7c1-daf08ddf68d6,Ella Lambert,Excluded,Excluded
265bb32e-c351-43e7-ae8e-5573c6b5b2d0,The Beneficial Effects of Combining Anti-A beta Antibody NP106 and Curcumin Analog TML-6 on the Treatment of Alzheimer's Disease in APP/PS1 Mice,Ih-Jen Su;Chia-Yu Hsu;Santai Shen;Po-Kuan Chao;John Tsu-An Hsu;Jung-Tsung Hsueh;Jia-Jun Liang;Ying-Ting Hsu;Feng-Shiun Shie,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,NA,"Alzheimer’s disease (AD) is a progressive neurodegenerative disease with a multifactorial etiology. A multitarget treatment that modulates multifaceted biological functions might be more effective than a single-target approach. Here, the therapeutic efficacy of combination treatment using anti-Aβ antibody NP106 and curcumin analog TML-6 versus monotherapy was investigated in an APP/PS1 mouse model of AD. Our data demonstrate that both combination treatment and monotherapy attenuated brain Aβ and improved the nesting behavioral deficit to varying degrees. Importantly, the combination treatment group had the lowest Aβ levels, and insoluble forms of Aβ were reduced most effectively. The nesting performance of APP/PS1 mice receiving combination treatment was better than that of other APP/PS1 groups. Further findings indicate that enhanced microglial Aβ phagocytosis and lower levels of proinflammatory cytokines were concurrent with the aforementioned effects of NP106 in combination with TML-6. Intriguingly, combination treatment also normalized the gut microbiota of APP/PS1 mice to levels resembling the wild-type control. Taken together, combination treatment outperformed NP106 or TML-6 monotherapy in ameliorating Aβ pathology and the nesting behavioral deficit in APP/PS1 mice. The superior effect might result from a more potent modulation of microglial function, cerebral inflammation, and the gut microbiota. This innovative treatment paradigm confers a new avenue to develop more efficacious AD treatments.",NA,NA,2022,10.3390/ijms23010556,,,,wos:000751816600001,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,00374321-95a7-4a2a-a12c-af4c0f9e599b,Laurel Renton,Excluded,Excluded
265bb32e-c351-43e7-ae8e-5573c6b5b2d0,The Beneficial Effects of Combining Anti-A beta Antibody NP106 and Curcumin Analog TML-6 on the Treatment of Alzheimer's Disease in APP/PS1 Mice,Ih-Jen Su;Chia-Yu Hsu;Santai Shen;Po-Kuan Chao;John Tsu-An Hsu;Jung-Tsung Hsueh;Jia-Jun Liang;Ying-Ting Hsu;Feng-Shiun Shie,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,NA,"Alzheimer’s disease (AD) is a progressive neurodegenerative disease with a multifactorial etiology. A multitarget treatment that modulates multifaceted biological functions might be more effective than a single-target approach. Here, the therapeutic efficacy of combination treatment using anti-Aβ antibody NP106 and curcumin analog TML-6 versus monotherapy was investigated in an APP/PS1 mouse model of AD. Our data demonstrate that both combination treatment and monotherapy attenuated brain Aβ and improved the nesting behavioral deficit to varying degrees. Importantly, the combination treatment group had the lowest Aβ levels, and insoluble forms of Aβ were reduced most effectively. The nesting performance of APP/PS1 mice receiving combination treatment was better than that of other APP/PS1 groups. Further findings indicate that enhanced microglial Aβ phagocytosis and lower levels of proinflammatory cytokines were concurrent with the aforementioned effects of NP106 in combination with TML-6. Intriguingly, combination treatment also normalized the gut microbiota of APP/PS1 mice to levels resembling the wild-type control. Taken together, combination treatment outperformed NP106 or TML-6 monotherapy in ameliorating Aβ pathology and the nesting behavioral deficit in APP/PS1 mice. The superior effect might result from a more potent modulation of microglial function, cerebral inflammation, and the gut microbiota. This innovative treatment paradigm confers a new avenue to develop more efficacious AD treatments.",NA,NA,2022,10.3390/ijms23010556,,,,wos:000751816600001,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,03cea30e-171a-4e15-b7c1-daf08ddf68d6,Ella Lambert,Excluded,Excluded
1d970c9f-69dd-4d0f-b7c4-8521abb854c6,SPECT imaging of distribution and retention of a brain-penetrating bispecific amyloid-beta antibody in a mouse model of Alzheimer's disease,"Gustavsson T.Syvanen S.O'Callaghan P.Sehlin D ",Translational Neurodegeneration,Translational Neurodegeneration,Background Alzheimer's disease (AD) immunotherapy with antibodies targeting amyloid-beta (A beta) has been extensively explored in clinical trials. The aim of this study was to study the long-term brain distribution of two radiolabeled monoclonal A beta antibody variants - RmAb158 the recombinant murine version of BAN2401 which has recently demonstrated amyloid removal and reduced cognitive decline in AD patients and the bispecific RmAb158-scFv8D3 which has been engineered for enhanced brain uptake via transferrin receptor-mediated transcytosis. Methods A single intravenous injection of iodine-125 (I-125)-labeled RmAb158-scFv8D3 or RmAb158 was administered to AD transgenic mice (tg-ArcSwe). In vivo single-photon emission computed tomography was used to investigate brain retention and intrabrain distribution of the antibodies over a period of 4 weeks. Activity in blood and brain tissue was measured ex vivo and autoradiography was performed in combination with A beta and CD31 immunostaining to investigate the intrabrain distribution of the antibodies and their interactions with A beta. Results Despite faster blood clearance [I-125]RmAb158-scFv8D3 displayed higher brain exposure than [I-125]RmAb158 throughout the study. The brain distribution of [I-125]RmAb158-scFv8D3 was more uniform and coincided with parenchymal A beta pathology while [I-125]RmAb158 displayed a more scattered distribution pattern and accumulated in central parts of the brain at later times. Ex vivo autoradiography indicated greater vascular escape and parenchymal A beta interactions for [I-125]RmAb158-scFv8D3 whereas [I-125]RmAb158 displayed retention and A beta interactions in lateral ventricles. Conclusions The high brain uptake and uniform intrabrain distribution of RmAb158-scFv8D3 highlight the benefits of receptor-mediated transcytosis for antibody-based brain imaging. Moreover it suggests that the alternative transport route of the bispecific antibody contributes to improved efficacy of brain-directed immunotherapy.,<Go to ISI>://WOS:000574243200002,"[Gustavsson Tobias; Syvanen Stina; Sehlin Dag] Uppsala Univ Dept Publ Hlth & Caring Sci Uppsala Sweden. [O'Callaghan Paul] Uppsala Univ Dept Med Cell Biol Uppsala Sweden.
Sehlin D (corresponding author) Uppsala Univ Dept Publ Hlth & Caring Sci Uppsala Sweden.
dag.sehlin@pubcare.uu.se",2020,10.1186/s40035-020-00214-1,,,,wos:000574243200002,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,03cea30e-171a-4e15-b7c1-daf08ddf68d6,Ella Lambert,Excluded,Excluded
ac9cc05c-3c35-40c5-86da-4878c2bfd109,Neurophysiological effects of human-derived pathological tau conformers in the APPKM670/671NL.PS1/L166P amyloid mouse model of Alzheimer's disease.,S Tok;H Maurin;C Delay;D Crauwels;NV Manyakov;W Van Der Elst;D Moechars;WHIM Drinkenburg,Sci Rep,NA,"Alzheimer's Disease (AD) is a neurodegenerative disease characterized by two main pathological hallmarks: amyloid plaques and intracellular tau neurofibrillary tangles. However, a majority of studies focus on the individual pathologies and seldom on the interaction between the two pathologies. Herein, we present the longitudinal neuropathological and neurophysiological effects of a combined amyloid-tau model by hippocampal seeding of human-derived tau pathology in the APP.PS1/L166P amyloid animal model. We statistically assessed both neurophysiological and pathological changes using linear mixed modelling to determine if factors such as the age at which animals were seeded, genotype, seeding or buffer, brain region where pathology was quantified, and time-post injection differentially affect these outcomes. We report that AT8-positive tau pathology progressively develops and is facilitated by the amount of amyloid pathology present at the time of injection. The amount of AT8-positive tau pathology was influenced by the interaction of age at which the animal was injected, genotype, and time after injection. Baseline pathology-related power spectra and Higuchi Fractal Dimension (HFD) score alterations were noted in APP.PS1/L166P before any manipulations were performed, indicating a baseline difference associated with genotype. We also report immediate localized hippocampal dysfunction in the electroencephalography (EEG) power spectra associated with tau seeding which returned to comparable levels at 1 month-post-injection. Longitudinal effects of seeding indicated that tau-seeded wild-type mice showed an increase in gamma power earlier than buffer control comparisons which was influenced by the age at which the animal was injected. A reduction of hippocampal broadband power spectra was noted in tau-seeded wild-type mice, but absent in APP.PS1 animals. HFD scores appeared to detect subtle effects associated with tau seeding in APP.PS1 animals, which was differentially influenced by genotype. Notably, while tau histopathological changes were present, a lack of overt longitudinal electrophysiological alterations was noted, particularly in APP.PS1 animals that feature both pathologies after seeding, reiterating and underscoring the difficulty and complexity associated with elucidating physiologically relevant and translatable biomarkers of Alzheimer's Disease at the early stages of the disease.",https://www.ncbi.nlm.nih.gov/pubmed/35546164,NA,2022,10.1038/s41598-022-11582-1,,,,pubmed-35546164,01/20/2023 12:32:01,5f2d7848-db20-4459-9bb8-a96cc294e3fa,Pilot citations,False,00374321-95a7-4a2a-a12c-af4c0f9e599b,Laurel Renton,Excluded,Excluded
